country,sector,hazard,rp,income_cat,fa,shew,share
Albania,all_infra_but_transport,earthquake,20.0,nonpoor,0.0072937292580642,0.0,
Albania,all_infra_but_transport,earthquake,20.0,poor,0.0072937292580642,0.0,
Albania,other_k,earthquake,20.0,nonpoor,0.0072937292580642,0.0,
Albania,other_k,earthquake,20.0,poor,0.0072937292580642,0.0,
Albania,transport,earthquake,20.0,nonpoor,0.0072937292580642,0.0,
Albania,transport,earthquake,20.0,poor,0.0072937292580642,0.0,
Albania,all_infra_but_transport,earthquake,50.0,nonpoor,0.015454328225874399,0.0,
Albania,all_infra_but_transport,earthquake,50.0,poor,0.015454328225874399,0.0,
Albania,other_k,earthquake,50.0,nonpoor,0.015454328225874399,0.0,
Albania,other_k,earthquake,50.0,poor,0.015454328225874399,0.0,
Albania,transport,earthquake,50.0,nonpoor,0.015454328225874399,0.0,
Albania,transport,earthquake,50.0,poor,0.015454328225874399,0.0,
Albania,all_infra_but_transport,earthquake,100.0,nonpoor,0.02667256606549561,0.0,
Albania,all_infra_but_transport,earthquake,100.0,poor,0.02667256606549561,0.0,
Albania,other_k,earthquake,100.0,nonpoor,0.02667256606549561,0.0,
Albania,other_k,earthquake,100.0,poor,0.02667256606549561,0.0,
Albania,transport,earthquake,100.0,nonpoor,0.02667256606549561,0.0,
Albania,transport,earthquake,100.0,poor,0.02667256606549561,0.0,
Albania,all_infra_but_transport,earthquake,250.0,nonpoor,0.052862891412519555,0.0,
Albania,all_infra_but_transport,earthquake,250.0,poor,0.052862891412519555,0.0,
Albania,other_k,earthquake,250.0,nonpoor,0.052862891412519555,0.0,
Albania,other_k,earthquake,250.0,poor,0.052862891412519555,0.0,
Albania,transport,earthquake,250.0,nonpoor,0.052862891412519555,0.0,
Albania,transport,earthquake,250.0,poor,0.052862891412519555,0.0,
Albania,all_infra_but_transport,earthquake,500.0,nonpoor,0.08457829909302525,0.0,
Albania,all_infra_but_transport,earthquake,500.0,poor,0.08457829909302525,0.0,
Albania,other_k,earthquake,500.0,nonpoor,0.08457829909302525,0.0,
Albania,other_k,earthquake,500.0,poor,0.08457829909302525,0.0,
Albania,transport,earthquake,500.0,nonpoor,0.08457829909302525,0.0,
Albania,transport,earthquake,500.0,poor,0.08457829909302525,0.0,
Albania,all_infra_but_transport,earthquake,1000.0,nonpoor,0.12883325832435336,0.0,
Albania,all_infra_but_transport,earthquake,1000.0,poor,0.12883325832435336,0.0,
Albania,other_k,earthquake,1000.0,nonpoor,0.12883325832435336,0.0,
Albania,other_k,earthquake,1000.0,poor,0.12883325832435336,0.0,
Albania,transport,earthquake,1000.0,nonpoor,0.12883325832435336,0.0,
Albania,transport,earthquake,1000.0,poor,0.12883325832435336,0.0,
Albania,all_infra_but_transport,earthquake,1500.0,nonpoor,0.16131727755212824,0.0,
Albania,all_infra_but_transport,earthquake,1500.0,poor,0.16131727755212824,0.0,
Albania,other_k,earthquake,1500.0,nonpoor,0.16131727755212824,0.0,
Albania,other_k,earthquake,1500.0,poor,0.16131727755212824,0.0,
Albania,transport,earthquake,1500.0,nonpoor,0.16131727755212824,0.0,
Albania,transport,earthquake,1500.0,poor,0.16131727755212824,0.0,
Albania,all_infra_but_transport,flood,20.0,nonpoor,0.01362482772707556,0.0,
Albania,all_infra_but_transport,flood,20.0,poor,0.012439419596119926,0.0,
Albania,other_k,flood,20.0,nonpoor,0.01362482772707556,0.0,
Albania,other_k,flood,20.0,poor,0.012439419596119926,0.0,
Albania,transport,flood,20.0,nonpoor,0.01362482772707556,0.0,
Albania,transport,flood,20.0,poor,0.012439419596119926,0.0,
Albania,all_infra_but_transport,flood,50.0,nonpoor,0.03046332711291362,0.0,
Albania,all_infra_but_transport,flood,50.0,poor,0.027812910066990354,0.0,
Albania,other_k,flood,50.0,nonpoor,0.03046332711291362,0.0,
Albania,other_k,flood,50.0,poor,0.027812910066990354,0.0,
Albania,transport,flood,50.0,nonpoor,0.03046332711291362,0.0,
Albania,transport,flood,50.0,poor,0.027812910066990354,0.0,
Albania,all_infra_but_transport,flood,100.0,nonpoor,0.036805707589828936,0.0,
Albania,all_infra_but_transport,flood,100.0,poor,0.03360348104307733,0.0,
Albania,other_k,flood,100.0,nonpoor,0.036805707589828936,0.0,
Albania,other_k,flood,100.0,poor,0.03360348104307733,0.0,
Albania,transport,flood,100.0,nonpoor,0.036805707589828936,0.0,
Albania,transport,flood,100.0,poor,0.03360348104307733,0.0,
Albania,all_infra_but_transport,flood,250.0,nonpoor,0.06486660897580113,0.0,
Albania,all_infra_but_transport,flood,250.0,poor,0.05922298490599876,0.0,
Albania,other_k,flood,250.0,nonpoor,0.06486660897580113,0.0,
Albania,other_k,flood,250.0,poor,0.05922298490599876,0.0,
Albania,transport,flood,250.0,nonpoor,0.06486660897580113,0.0,
Albania,transport,flood,250.0,poor,0.05922298490599876,0.0,
Albania,all_infra_but_transport,flood,500.0,nonpoor,0.07578819894438166,0.0,
Albania,all_infra_but_transport,flood,500.0,poor,0.06919435797561686,0.0,
Albania,other_k,flood,500.0,nonpoor,0.07578819894438166,0.0,
Albania,other_k,flood,500.0,poor,0.06919435797561686,0.0,
Albania,transport,flood,500.0,nonpoor,0.07578819894438166,0.0,
Albania,transport,flood,500.0,poor,0.06919435797561686,0.0,
Albania,all_infra_but_transport,flood,1000.0,nonpoor,0.08832998999542896,0.0,
Albania,all_infra_but_transport,flood,1000.0,poor,0.08064496891147535,0.0,
Albania,other_k,flood,1000.0,nonpoor,0.08832998999542896,0.0,
Albania,other_k,flood,1000.0,poor,0.08064496891147535,0.0,
Albania,transport,flood,1000.0,nonpoor,0.08832998999542896,0.0,
Albania,transport,flood,1000.0,poor,0.08064496891147535,0.0,
Albania,all_infra_but_transport,flood,1500.0,nonpoor,0.09437790907001399,0.0,
Albania,all_infra_but_transport,flood,1500.0,poor,0.08616669766718187,0.0,
Albania,other_k,flood,1500.0,nonpoor,0.09437790907001399,0.0,
Albania,other_k,flood,1500.0,poor,0.08616669766718187,0.0,
Albania,transport,flood,1500.0,nonpoor,0.09437790907001399,0.0,
Albania,transport,flood,1500.0,poor,0.08616669766718187,0.0,
Albania,all_infra_but_transport,surge,20.0,nonpoor,0.0,0.0,
Albania,all_infra_but_transport,surge,20.0,poor,0.0,0.0,
Albania,other_k,surge,20.0,nonpoor,0.0,0.0,
Albania,other_k,surge,20.0,poor,0.0,0.0,
Albania,transport,surge,20.0,nonpoor,0.0,0.0,
Albania,transport,surge,20.0,poor,0.0,0.0,
Albania,all_infra_but_transport,surge,50.0,nonpoor,0.0,0.0,
Albania,all_infra_but_transport,surge,50.0,poor,0.0,0.0,
Albania,other_k,surge,50.0,nonpoor,0.0,0.0,
Albania,other_k,surge,50.0,poor,0.0,0.0,
Albania,transport,surge,50.0,nonpoor,0.0,0.0,
Albania,transport,surge,50.0,poor,0.0,0.0,
Albania,all_infra_but_transport,surge,100.0,nonpoor,0.0,0.0,
Albania,all_infra_but_transport,surge,100.0,poor,0.0,0.0,
Albania,other_k,surge,100.0,nonpoor,0.0,0.0,
Albania,other_k,surge,100.0,poor,0.0,0.0,
Albania,transport,surge,100.0,nonpoor,0.0,0.0,
Albania,transport,surge,100.0,poor,0.0,0.0,
Albania,all_infra_but_transport,surge,250.0,nonpoor,0.0,0.0,
Albania,all_infra_but_transport,surge,250.0,poor,0.0,0.0,
Albania,other_k,surge,250.0,nonpoor,0.0,0.0,
Albania,other_k,surge,250.0,poor,0.0,0.0,
Albania,transport,surge,250.0,nonpoor,0.0,0.0,
Albania,transport,surge,250.0,poor,0.0,0.0,
Albania,all_infra_but_transport,surge,500.0,nonpoor,0.0,0.0,
Albania,all_infra_but_transport,surge,500.0,poor,0.0,0.0,
Albania,other_k,surge,500.0,nonpoor,0.0,0.0,
Albania,other_k,surge,500.0,poor,0.0,0.0,
Albania,transport,surge,500.0,nonpoor,0.0,0.0,
Albania,transport,surge,500.0,poor,0.0,0.0,
Albania,all_infra_but_transport,surge,1000.0,nonpoor,0.0,0.0,
Albania,all_infra_but_transport,surge,1000.0,poor,0.0,0.0,
Albania,other_k,surge,1000.0,nonpoor,0.0,0.0,
Albania,other_k,surge,1000.0,poor,0.0,0.0,
Albania,transport,surge,1000.0,nonpoor,0.0,0.0,
Albania,transport,surge,1000.0,poor,0.0,0.0,
Albania,all_infra_but_transport,surge,1500.0,nonpoor,0.0,0.0,
Albania,all_infra_but_transport,surge,1500.0,poor,0.0,0.0,
Albania,other_k,surge,1500.0,nonpoor,0.0,0.0,
Albania,other_k,surge,1500.0,poor,0.0,0.0,
Albania,transport,surge,1500.0,nonpoor,0.0,0.0,
Albania,transport,surge,1500.0,poor,0.0,0.0,
Albania,all_infra_but_transport,tsunami,20.0,nonpoor,0.0,0.0,
Albania,all_infra_but_transport,tsunami,20.0,poor,0.0,0.0,
Albania,other_k,tsunami,20.0,nonpoor,0.0,0.0,
Albania,other_k,tsunami,20.0,poor,0.0,0.0,
Albania,transport,tsunami,20.0,nonpoor,0.0,0.0,
Albania,transport,tsunami,20.0,poor,0.0,0.0,
Albania,all_infra_but_transport,tsunami,50.0,nonpoor,0.0,0.0,
Albania,all_infra_but_transport,tsunami,50.0,poor,0.0,0.0,
Albania,other_k,tsunami,50.0,nonpoor,0.0,0.0,
Albania,other_k,tsunami,50.0,poor,0.0,0.0,
Albania,transport,tsunami,50.0,nonpoor,0.0,0.0,
Albania,transport,tsunami,50.0,poor,0.0,0.0,
Albania,all_infra_but_transport,tsunami,100.0,nonpoor,0.0,0.0,
Albania,all_infra_but_transport,tsunami,100.0,poor,0.0,0.0,
Albania,other_k,tsunami,100.0,nonpoor,0.0,0.0,
Albania,other_k,tsunami,100.0,poor,0.0,0.0,
Albania,transport,tsunami,100.0,nonpoor,0.0,0.0,
Albania,transport,tsunami,100.0,poor,0.0,0.0,
Albania,all_infra_but_transport,tsunami,250.0,nonpoor,0.0,0.0,
Albania,all_infra_but_transport,tsunami,250.0,poor,0.0,0.0,
Albania,other_k,tsunami,250.0,nonpoor,0.0,0.0,
Albania,other_k,tsunami,250.0,poor,0.0,0.0,
Albania,transport,tsunami,250.0,nonpoor,0.0,0.0,
Albania,transport,tsunami,250.0,poor,0.0,0.0,
Albania,all_infra_but_transport,tsunami,500.0,nonpoor,0.0,0.0,
Albania,all_infra_but_transport,tsunami,500.0,poor,0.0,0.0,
Albania,other_k,tsunami,500.0,nonpoor,0.0,0.0,
Albania,other_k,tsunami,500.0,poor,0.0,0.0,
Albania,transport,tsunami,500.0,nonpoor,0.0,0.0,
Albania,transport,tsunami,500.0,poor,0.0,0.0,
Albania,all_infra_but_transport,tsunami,1000.0,nonpoor,0.0,0.0,
Albania,all_infra_but_transport,tsunami,1000.0,poor,0.0,0.0,
Albania,other_k,tsunami,1000.0,nonpoor,0.0,0.0,
Albania,other_k,tsunami,1000.0,poor,0.0,0.0,
Albania,transport,tsunami,1000.0,nonpoor,0.0,0.0,
Albania,transport,tsunami,1000.0,poor,0.0,0.0,
Albania,all_infra_but_transport,tsunami,1500.0,nonpoor,0.0,0.0,
Albania,all_infra_but_transport,tsunami,1500.0,poor,0.0,0.0,
Albania,other_k,tsunami,1500.0,nonpoor,0.0,0.0,
Albania,other_k,tsunami,1500.0,poor,0.0,0.0,
Albania,transport,tsunami,1500.0,nonpoor,0.0,0.0,
Albania,transport,tsunami,1500.0,poor,0.0,0.0,
Albania,all_infra_but_transport,wind,20.0,nonpoor,0.0,0.0,
Albania,all_infra_but_transport,wind,20.0,poor,0.0,0.0,
Albania,other_k,wind,20.0,nonpoor,0.0,0.0,
Albania,other_k,wind,20.0,poor,0.0,0.0,
Albania,transport,wind,20.0,nonpoor,0.0,0.0,
Albania,transport,wind,20.0,poor,0.0,0.0,
Albania,all_infra_but_transport,wind,50.0,nonpoor,0.0,0.0,
Albania,all_infra_but_transport,wind,50.0,poor,0.0,0.0,
Albania,other_k,wind,50.0,nonpoor,0.0,0.0,
Albania,other_k,wind,50.0,poor,0.0,0.0,
Albania,transport,wind,50.0,nonpoor,0.0,0.0,
Albania,transport,wind,50.0,poor,0.0,0.0,
Albania,all_infra_but_transport,wind,100.0,nonpoor,0.0,0.0,
Albania,all_infra_but_transport,wind,100.0,poor,0.0,0.0,
Albania,other_k,wind,100.0,nonpoor,0.0,0.0,
Albania,other_k,wind,100.0,poor,0.0,0.0,
Albania,transport,wind,100.0,nonpoor,0.0,0.0,
Albania,transport,wind,100.0,poor,0.0,0.0,
Albania,all_infra_but_transport,wind,250.0,nonpoor,0.0,0.0,
Albania,all_infra_but_transport,wind,250.0,poor,0.0,0.0,
Albania,other_k,wind,250.0,nonpoor,0.0,0.0,
Albania,other_k,wind,250.0,poor,0.0,0.0,
Albania,transport,wind,250.0,nonpoor,0.0,0.0,
Albania,transport,wind,250.0,poor,0.0,0.0,
Albania,all_infra_but_transport,wind,500.0,nonpoor,0.0,0.0,
Albania,all_infra_but_transport,wind,500.0,poor,0.0,0.0,
Albania,other_k,wind,500.0,nonpoor,0.0,0.0,
Albania,other_k,wind,500.0,poor,0.0,0.0,
Albania,transport,wind,500.0,nonpoor,0.0,0.0,
Albania,transport,wind,500.0,poor,0.0,0.0,
Albania,all_infra_but_transport,wind,1000.0,nonpoor,0.0,0.0,
Albania,all_infra_but_transport,wind,1000.0,poor,0.0,0.0,
Albania,other_k,wind,1000.0,nonpoor,0.0,0.0,
Albania,other_k,wind,1000.0,poor,0.0,0.0,
Albania,transport,wind,1000.0,nonpoor,0.0,0.0,
Albania,transport,wind,1000.0,poor,0.0,0.0,
Albania,all_infra_but_transport,wind,1500.0,nonpoor,0.0,0.0,
Albania,all_infra_but_transport,wind,1500.0,poor,0.0,0.0,
Albania,other_k,wind,1500.0,nonpoor,0.0,0.0,
Albania,other_k,wind,1500.0,poor,0.0,0.0,
Albania,transport,wind,1500.0,nonpoor,0.0,0.0,
Albania,transport,wind,1500.0,poor,0.0,0.0,
Angola,all_infra_but_transport,earthquake,20.0,nonpoor,0.00010321893673918453,0.0,
Angola,all_infra_but_transport,earthquake,20.0,poor,0.00010321893673918453,0.0,
Angola,other_k,earthquake,20.0,nonpoor,0.00010321893673918453,0.0,
Angola,other_k,earthquake,20.0,poor,0.00010321893673918453,0.0,
Angola,transport,earthquake,20.0,nonpoor,0.00010321893673918453,0.0,
Angola,transport,earthquake,20.0,poor,0.00010321893673918453,0.0,
Angola,all_infra_but_transport,earthquake,50.0,nonpoor,0.00033431310482464314,0.0,
Angola,all_infra_but_transport,earthquake,50.0,poor,0.00033431310482464314,0.0,
Angola,other_k,earthquake,50.0,nonpoor,0.00033431310482464314,0.0,
Angola,other_k,earthquake,50.0,poor,0.00033431310482464314,0.0,
Angola,transport,earthquake,50.0,nonpoor,0.00033431310482464314,0.0,
Angola,transport,earthquake,50.0,poor,0.00033431310482464314,0.0,
Angola,all_infra_but_transport,earthquake,100.0,nonpoor,0.0006368449021519353,0.0,
Angola,all_infra_but_transport,earthquake,100.0,poor,0.0006368449021519353,0.0,
Angola,other_k,earthquake,100.0,nonpoor,0.0006368449021519353,0.0,
Angola,other_k,earthquake,100.0,poor,0.0006368449021519353,0.0,
Angola,transport,earthquake,100.0,nonpoor,0.0006368449021519353,0.0,
Angola,transport,earthquake,100.0,poor,0.0006368449021519353,0.0,
Angola,all_infra_but_transport,earthquake,250.0,nonpoor,0.0015646903307692914,0.0,
Angola,all_infra_but_transport,earthquake,250.0,poor,0.0015646903307692914,0.0,
Angola,other_k,earthquake,250.0,nonpoor,0.0015646903307692914,0.0,
Angola,other_k,earthquake,250.0,poor,0.0015646903307692914,0.0,
Angola,transport,earthquake,250.0,nonpoor,0.0015646903307692914,0.0,
Angola,transport,earthquake,250.0,poor,0.0015646903307692914,0.0,
Angola,all_infra_but_transport,earthquake,500.0,nonpoor,0.0031207556459345812,0.0,
Angola,all_infra_but_transport,earthquake,500.0,poor,0.0031207556459345812,0.0,
Angola,other_k,earthquake,500.0,nonpoor,0.0031207556459345812,0.0,
Angola,other_k,earthquake,500.0,poor,0.0031207556459345812,0.0,
Angola,transport,earthquake,500.0,nonpoor,0.0031207556459345812,0.0,
Angola,transport,earthquake,500.0,poor,0.0031207556459345812,0.0,
Angola,all_infra_but_transport,earthquake,1000.0,nonpoor,0.005998417102073792,0.0,
Angola,all_infra_but_transport,earthquake,1000.0,poor,0.005998417102073792,0.0,
Angola,other_k,earthquake,1000.0,nonpoor,0.005998417102073792,0.0,
Angola,other_k,earthquake,1000.0,poor,0.005998417102073792,0.0,
Angola,transport,earthquake,1000.0,nonpoor,0.005998417102073792,0.0,
Angola,transport,earthquake,1000.0,poor,0.005998417102073792,0.0,
Angola,all_infra_but_transport,earthquake,1500.0,nonpoor,0.008457390300740523,0.0,
Angola,all_infra_but_transport,earthquake,1500.0,poor,0.008457390300740523,0.0,
Angola,other_k,earthquake,1500.0,nonpoor,0.008457390300740523,0.0,
Angola,other_k,earthquake,1500.0,poor,0.008457390300740523,0.0,
Angola,transport,earthquake,1500.0,nonpoor,0.008457390300740523,0.0,
Angola,transport,earthquake,1500.0,poor,0.008457390300740523,0.0,
Angola,all_infra_but_transport,flood,20.0,nonpoor,0.005850109417262015,0.0,
Angola,all_infra_but_transport,flood,20.0,poor,0.03027029092968603,0.0,
Angola,other_k,flood,20.0,nonpoor,0.005850109417262015,0.0,
Angola,other_k,flood,20.0,poor,0.03027029092968603,0.0,
Angola,transport,flood,20.0,nonpoor,0.005850109417262015,0.0,
Angola,transport,flood,20.0,poor,0.03027029092968603,0.0,
Angola,all_infra_but_transport,flood,50.0,nonpoor,0.010309177805069708,0.0,
Angola,all_infra_but_transport,flood,50.0,poor,0.05334290167026896,0.0,
Angola,other_k,flood,50.0,nonpoor,0.010309177805069708,0.0,
Angola,other_k,flood,50.0,poor,0.05334290167026896,0.0,
Angola,transport,flood,50.0,nonpoor,0.010309177805069708,0.0,
Angola,transport,flood,50.0,poor,0.05334290167026896,0.0,
Angola,all_infra_but_transport,flood,100.0,nonpoor,0.01143907783284478,0.0,
Angola,all_infra_but_transport,flood,100.0,poor,0.059189356859857406,0.0,
Angola,other_k,flood,100.0,nonpoor,0.01143907783284478,0.0,
Angola,other_k,flood,100.0,poor,0.059189356859857406,0.0,
Angola,transport,flood,100.0,nonpoor,0.01143907783284478,0.0,
Angola,transport,flood,100.0,poor,0.059189356859857406,0.0,
Angola,all_infra_but_transport,flood,250.0,nonpoor,0.012664421643683194,0.0,
Angola,all_infra_but_transport,flood,250.0,poor,0.06552966795447086,0.0,
Angola,other_k,flood,250.0,nonpoor,0.012664421643683194,0.0,
Angola,other_k,flood,250.0,poor,0.06552966795447086,0.0,
Angola,transport,flood,250.0,nonpoor,0.012664421643683194,0.0,
Angola,transport,flood,250.0,poor,0.06552966795447086,0.0,
Angola,all_infra_but_transport,flood,500.0,nonpoor,0.014687444218959629,0.0,
Angola,all_infra_but_transport,flood,500.0,poor,0.0759974177935159,0.0,
Angola,other_k,flood,500.0,nonpoor,0.014687444218959629,0.0,
Angola,other_k,flood,500.0,poor,0.0759974177935159,0.0,
Angola,transport,flood,500.0,nonpoor,0.014687444218959629,0.0,
Angola,transport,flood,500.0,poor,0.0759974177935159,0.0,
Angola,all_infra_but_transport,flood,1000.0,nonpoor,0.01762228865086428,0.0,
Angola,all_infra_but_transport,flood,1000.0,poor,0.09118321834025189,0.0,
Angola,other_k,flood,1000.0,nonpoor,0.01762228865086428,0.0,
Angola,other_k,flood,1000.0,poor,0.09118321834025189,0.0,
Angola,transport,flood,1000.0,nonpoor,0.01762228865086428,0.0,
Angola,transport,flood,1000.0,poor,0.09118321834025189,0.0,
Angola,all_infra_but_transport,flood,1500.0,nonpoor,0.019318588206953966,0.0,
Angola,all_infra_but_transport,flood,1500.0,poor,0.09996040136442239,0.0,
Angola,other_k,flood,1500.0,nonpoor,0.019318588206953966,0.0,
Angola,other_k,flood,1500.0,poor,0.09996040136442239,0.0,
Angola,transport,flood,1500.0,nonpoor,0.019318588206953966,0.0,
Angola,transport,flood,1500.0,poor,0.09996040136442239,0.0,
Angola,all_infra_but_transport,surge,20.0,nonpoor,0.0,0.0,
Angola,all_infra_but_transport,surge,20.0,poor,0.0,0.0,
Angola,other_k,surge,20.0,nonpoor,0.0,0.0,
Angola,other_k,surge,20.0,poor,0.0,0.0,
Angola,transport,surge,20.0,nonpoor,0.0,0.0,
Angola,transport,surge,20.0,poor,0.0,0.0,
Angola,all_infra_but_transport,surge,50.0,nonpoor,0.0,0.0,
Angola,all_infra_but_transport,surge,50.0,poor,0.0,0.0,
Angola,other_k,surge,50.0,nonpoor,0.0,0.0,
Angola,other_k,surge,50.0,poor,0.0,0.0,
Angola,transport,surge,50.0,nonpoor,0.0,0.0,
Angola,transport,surge,50.0,poor,0.0,0.0,
Angola,all_infra_but_transport,surge,100.0,nonpoor,0.0,0.0,
Angola,all_infra_but_transport,surge,100.0,poor,0.0,0.0,
Angola,other_k,surge,100.0,nonpoor,0.0,0.0,
Angola,other_k,surge,100.0,poor,0.0,0.0,
Angola,transport,surge,100.0,nonpoor,0.0,0.0,
Angola,transport,surge,100.0,poor,0.0,0.0,
Angola,all_infra_but_transport,surge,250.0,nonpoor,0.0,0.0,
Angola,all_infra_but_transport,surge,250.0,poor,0.0,0.0,
Angola,other_k,surge,250.0,nonpoor,0.0,0.0,
Angola,other_k,surge,250.0,poor,0.0,0.0,
Angola,transport,surge,250.0,nonpoor,0.0,0.0,
Angola,transport,surge,250.0,poor,0.0,0.0,
Angola,all_infra_but_transport,surge,500.0,nonpoor,0.0,0.0,
Angola,all_infra_but_transport,surge,500.0,poor,0.0,0.0,
Angola,other_k,surge,500.0,nonpoor,0.0,0.0,
Angola,other_k,surge,500.0,poor,0.0,0.0,
Angola,transport,surge,500.0,nonpoor,0.0,0.0,
Angola,transport,surge,500.0,poor,0.0,0.0,
Angola,all_infra_but_transport,surge,1000.0,nonpoor,0.0,0.0,
Angola,all_infra_but_transport,surge,1000.0,poor,0.0,0.0,
Angola,other_k,surge,1000.0,nonpoor,0.0,0.0,
Angola,other_k,surge,1000.0,poor,0.0,0.0,
Angola,transport,surge,1000.0,nonpoor,0.0,0.0,
Angola,transport,surge,1000.0,poor,0.0,0.0,
Angola,all_infra_but_transport,surge,1500.0,nonpoor,0.0,0.0,
Angola,all_infra_but_transport,surge,1500.0,poor,0.0,0.0,
Angola,other_k,surge,1500.0,nonpoor,0.0,0.0,
Angola,other_k,surge,1500.0,poor,0.0,0.0,
Angola,transport,surge,1500.0,nonpoor,0.0,0.0,
Angola,transport,surge,1500.0,poor,0.0,0.0,
Angola,all_infra_but_transport,tsunami,20.0,nonpoor,0.0,0.0,
Angola,all_infra_but_transport,tsunami,20.0,poor,0.0,0.0,
Angola,other_k,tsunami,20.0,nonpoor,0.0,0.0,
Angola,other_k,tsunami,20.0,poor,0.0,0.0,
Angola,transport,tsunami,20.0,nonpoor,0.0,0.0,
Angola,transport,tsunami,20.0,poor,0.0,0.0,
Angola,all_infra_but_transport,tsunami,50.0,nonpoor,0.0,0.0,
Angola,all_infra_but_transport,tsunami,50.0,poor,0.0,0.0,
Angola,other_k,tsunami,50.0,nonpoor,0.0,0.0,
Angola,other_k,tsunami,50.0,poor,0.0,0.0,
Angola,transport,tsunami,50.0,nonpoor,0.0,0.0,
Angola,transport,tsunami,50.0,poor,0.0,0.0,
Angola,all_infra_but_transport,tsunami,100.0,nonpoor,0.0,0.0,
Angola,all_infra_but_transport,tsunami,100.0,poor,0.0,0.0,
Angola,other_k,tsunami,100.0,nonpoor,0.0,0.0,
Angola,other_k,tsunami,100.0,poor,0.0,0.0,
Angola,transport,tsunami,100.0,nonpoor,0.0,0.0,
Angola,transport,tsunami,100.0,poor,0.0,0.0,
Angola,all_infra_but_transport,tsunami,250.0,nonpoor,0.0,0.0,
Angola,all_infra_but_transport,tsunami,250.0,poor,0.0,0.0,
Angola,other_k,tsunami,250.0,nonpoor,0.0,0.0,
Angola,other_k,tsunami,250.0,poor,0.0,0.0,
Angola,transport,tsunami,250.0,nonpoor,0.0,0.0,
Angola,transport,tsunami,250.0,poor,0.0,0.0,
Angola,all_infra_but_transport,tsunami,500.0,nonpoor,0.0,0.0,
Angola,all_infra_but_transport,tsunami,500.0,poor,0.0,0.0,
Angola,other_k,tsunami,500.0,nonpoor,0.0,0.0,
Angola,other_k,tsunami,500.0,poor,0.0,0.0,
Angola,transport,tsunami,500.0,nonpoor,0.0,0.0,
Angola,transport,tsunami,500.0,poor,0.0,0.0,
Angola,all_infra_but_transport,tsunami,1000.0,nonpoor,0.0,0.0,
Angola,all_infra_but_transport,tsunami,1000.0,poor,0.0,0.0,
Angola,other_k,tsunami,1000.0,nonpoor,0.0,0.0,
Angola,other_k,tsunami,1000.0,poor,0.0,0.0,
Angola,transport,tsunami,1000.0,nonpoor,0.0,0.0,
Angola,transport,tsunami,1000.0,poor,0.0,0.0,
Angola,all_infra_but_transport,tsunami,1500.0,nonpoor,0.0,0.0,
Angola,all_infra_but_transport,tsunami,1500.0,poor,0.0,0.0,
Angola,other_k,tsunami,1500.0,nonpoor,0.0,0.0,
Angola,other_k,tsunami,1500.0,poor,0.0,0.0,
Angola,transport,tsunami,1500.0,nonpoor,0.0,0.0,
Angola,transport,tsunami,1500.0,poor,0.0,0.0,
Angola,all_infra_but_transport,wind,20.0,nonpoor,0.0,0.0,
Angola,all_infra_but_transport,wind,20.0,poor,0.0,0.0,
Angola,other_k,wind,20.0,nonpoor,0.0,0.0,
Angola,other_k,wind,20.0,poor,0.0,0.0,
Angola,transport,wind,20.0,nonpoor,0.0,0.0,
Angola,transport,wind,20.0,poor,0.0,0.0,
Angola,all_infra_but_transport,wind,50.0,nonpoor,0.0,0.0,
Angola,all_infra_but_transport,wind,50.0,poor,0.0,0.0,
Angola,other_k,wind,50.0,nonpoor,0.0,0.0,
Angola,other_k,wind,50.0,poor,0.0,0.0,
Angola,transport,wind,50.0,nonpoor,0.0,0.0,
Angola,transport,wind,50.0,poor,0.0,0.0,
Angola,all_infra_but_transport,wind,100.0,nonpoor,0.0,0.0,
Angola,all_infra_but_transport,wind,100.0,poor,0.0,0.0,
Angola,other_k,wind,100.0,nonpoor,0.0,0.0,
Angola,other_k,wind,100.0,poor,0.0,0.0,
Angola,transport,wind,100.0,nonpoor,0.0,0.0,
Angola,transport,wind,100.0,poor,0.0,0.0,
Angola,all_infra_but_transport,wind,250.0,nonpoor,0.0,0.0,
Angola,all_infra_but_transport,wind,250.0,poor,0.0,0.0,
Angola,other_k,wind,250.0,nonpoor,0.0,0.0,
Angola,other_k,wind,250.0,poor,0.0,0.0,
Angola,transport,wind,250.0,nonpoor,0.0,0.0,
Angola,transport,wind,250.0,poor,0.0,0.0,
Angola,all_infra_but_transport,wind,500.0,nonpoor,0.0,0.0,
Angola,all_infra_but_transport,wind,500.0,poor,0.0,0.0,
Angola,other_k,wind,500.0,nonpoor,0.0,0.0,
Angola,other_k,wind,500.0,poor,0.0,0.0,
Angola,transport,wind,500.0,nonpoor,0.0,0.0,
Angola,transport,wind,500.0,poor,0.0,0.0,
Angola,all_infra_but_transport,wind,1000.0,nonpoor,0.0,0.0,
Angola,all_infra_but_transport,wind,1000.0,poor,0.0,0.0,
Angola,other_k,wind,1000.0,nonpoor,0.0,0.0,
Angola,other_k,wind,1000.0,poor,0.0,0.0,
Angola,transport,wind,1000.0,nonpoor,0.0,0.0,
Angola,transport,wind,1000.0,poor,0.0,0.0,
Angola,all_infra_but_transport,wind,1500.0,nonpoor,0.0,0.0,
Angola,all_infra_but_transport,wind,1500.0,poor,0.0,0.0,
Angola,other_k,wind,1500.0,nonpoor,0.0,0.0,
Angola,other_k,wind,1500.0,poor,0.0,0.0,
Angola,transport,wind,1500.0,nonpoor,0.0,0.0,
